MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold
60.0,69.0,13700.0,7.0,6.0,1965.0,1988.0,288.0,454.0,0.0,410.0,864.0,902.0,918.0,0.0,1820.0,0.0,0.0,1.0,2.0,4.0,1.0,8.0,2.0,1965.0,2.0,492.0,60.0,84.0,0.0,0.0,273.0,0.0,0.0,5.0,2008.0
20.0,90.0,10768.0,5.0,8.0,1976.0,2004.0,0.0,1157.0,0.0,280.0,1437.0,1437.0,0.0,0.0,1437.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1976.0,2.0,528.0,0.0,21.0,0.0,0.0,180.0,0.0,0.0,7.0,2007.0
80.0,85.0,9350.0,5.0,8.0,1965.0,1999.0,0.0,633.0,0.0,586.0,1219.0,1265.0,0.0,0.0,1265.0,0.0,1.0,2.0,0.0,3.0,1.0,6.0,1.0,1965.0,2.0,502.0,0.0,92.0,0.0,96.0,0.0,0.0,0.0,10.0,2008.0
120.0,34.0,5001.0,7.0,5.0,2007.0,2008.0,166.0,904.0,0.0,410.0,1314.0,1314.0,0.0,0.0,1314.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2008.0,2.0,626.0,172.0,62.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0
20.0,92.0,11932.0,8.0,5.0,2007.0,2008.0,186.0,0.0,0.0,1580.0,1580.0,1580.0,0.0,0.0,1580.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2008.0,3.0,830.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0
60.0,76.0,9120.0,6.0,6.0,1974.0,1974.0,270.0,442.0,0.0,459.0,901.0,943.0,933.0,0.0,1876.0,0.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,1974.0,2.0,540.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0
160.0,24.0,2280.0,6.0,5.0,1978.0,1978.0,0.0,311.0,0.0,544.0,855.0,855.0,601.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1978.0,2.0,440.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2010.0
20.0,69.0,14778.0,6.0,7.0,1954.0,2006.0,72.0,728.0,0.0,568.0,1296.0,1640.0,0.0,0.0,1640.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,1993.0,2.0,924.0,108.0,0.0,0.0,216.0,0.0,0.0,0.0,11.0,2008.0
20.0,109.0,8724.0,5.0,5.0,1968.0,1968.0,0.0,492.0,0.0,402.0,894.0,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1968.0,2.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0
90.0,60.0,12900.0,4.0,4.0,1969.0,1969.0,0.0,1198.0,0.0,0.0,1198.0,1258.0,0.0,0.0,1258.0,2.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,1969.0,2.0,400.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0
80.0,69.0,16157.0,5.0,7.0,1978.0,1978.0,0.0,680.0,391.0,289.0,1360.0,1432.0,0.0,0.0,1432.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,1.0,1978.0,2.0,588.0,168.0,180.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0
20.0,79.0,9541.0,7.0,5.0,2009.0,2009.0,268.0,0.0,0.0,1502.0,1502.0,1502.0,0.0,0.0,1502.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2009.0,2.0,644.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0
20.0,64.0,10475.0,8.0,5.0,2008.0,2008.0,72.0,0.0,0.0,1694.0,1694.0,1694.0,0.0,0.0,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2008.0,3.0,776.0,160.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0
60.0,58.0,10852.0,6.0,5.0,2000.0,2000.0,0.0,786.0,0.0,173.0,959.0,959.0,712.0,0.0,1671.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2000.0,2.0,472.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,2006.0
70.0,120.0,13728.0,6.0,7.0,1935.0,1986.0,0.0,626.0,0.0,501.0,1127.0,1236.0,872.0,0.0,2108.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,2.0,1935.0,2.0,540.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,7.0,2008.0
60.0,118.0,35760.0,10.0,5.0,1995.0,1996.0,1378.0,1387.0,0.0,543.0,1930.0,1831.0,1796.0,0.0,3627.0,1.0,0.0,3.0,1.0,4.0,1.0,10.0,1.0,1995.0,3.0,807.0,361.0,76.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0
80.0,76.0,9880.0,6.0,6.0,1977.0,1977.0,0.0,522.0,0.0,574.0,1096.0,1118.0,0.0,0.0,1118.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1977.0,1.0,358.0,203.0,0.0,0.0,0.0,0.0,576.0,0.0,7.0,2008.0
20.0,76.0,9120.0,6.0,6.0,1958.0,1958.0,0.0,662.0,0.0,599.0,1261.0,1261.0,0.0,0.0,1261.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1958.0,2.0,433.0,0.0,0.0,0.0,0.0,288.0,0.0,1400.0,11.0,2008.0
160.0,35.0,4017.0,7.0,5.0,2006.0,2007.0,0.0,0.0,0.0,625.0,625.0,625.0,625.0,0.0,1250.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,2006.0,2.0,625.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0
50.0,138.0,18030.0,5.0,6.0,1946.0,1994.0,0.0,152.0,469.0,977.0,1598.0,1636.0,971.0,479.0,3086.0,0.0,0.0,3.0,0.0,3.0,1.0,12.0,1.0,1980.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0
70.0,80.0,16560.0,6.0,8.0,1932.0,1950.0,0.0,503.0,0.0,449.0,952.0,1170.0,1175.0,0.0,2345.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,1932.0,2.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0
50.0,85.0,10678.0,8.0,5.0,1992.0,2000.0,337.0,700.0,0.0,983.0,1683.0,2129.0,743.0,0.0,2872.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,1992.0,2.0,541.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0
20.0,37.0,6951.0,5.0,5.0,1984.0,1985.0,0.0,658.0,0.0,218.0,876.0,923.0,0.0,0.0,923.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1984.0,1.0,264.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0
50.0,69.0,3950.0,6.0,8.0,1926.0,2004.0,0.0,468.0,0.0,350.0,818.0,818.0,406.0,0.0,1224.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1926.0,1.0,210.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,12.0,2009.0
50.0,54.0,7681.0,5.0,6.0,1921.0,1950.0,0.0,0.0,0.0,731.0,731.0,820.0,523.0,0.0,1343.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,1.0,1921.0,1.0,186.0,192.0,0.0,102.0,0.0,0.0,0.0,0.0,7.0,2009.0
20.0,77.0,8335.0,5.0,5.0,1954.0,1954.0,0.0,0.0,0.0,0.0,0.0,1124.0,0.0,0.0,1124.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1980.0,0.0,0.0,0.0,36.0,190.0,0.0,0.0,0.0,0.0,4.0,2006.0
60.0,69.0,11170.0,7.0,5.0,1990.0,1991.0,0.0,1216.0,0.0,0.0,1216.0,1298.0,1216.0,0.0,2514.0,0.0,0.0,2.0,1.0,4.0,1.0,8.0,0.0,1990.0,2.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0
120.0,64.0,5587.0,8.0,5.0,2008.0,2008.0,186.0,1480.0,0.0,120.0,1600.0,1652.0,0.0,0.0,1652.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,2008.0,2.0,482.0,162.0,53.0,0.0,153.0,0.0,0.0,0.0,11.0,2008.0
60.0,160.0,15623.0,10.0,5.0,1996.0,1996.0,0.0,2096.0,0.0,300.0,2396.0,2411.0,2065.0,0.0,4476.0,1.0,0.0,3.0,1.0,4.0,1.0,10.0,2.0,1996.0,3.0,813.0,171.0,78.0,0.0,0.0,0.0,555.0,0.0,7.0,2007.0
30.0,60.0,10800.0,5.0,6.0,1920.0,1950.0,0.0,821.0,0.0,299.0,1120.0,1130.0,0.0,0.0,1130.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1970.0,2.0,720.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0
20.0,50.0,35133.0,5.0,4.0,1963.0,1963.0,226.0,1159.0,0.0,413.0,1572.0,1572.0,0.0,0.0,1572.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,2.0,1963.0,3.0,995.0,0.0,263.0,0.0,0.0,263.0,0.0,0.0,5.0,2007.0
50.0,60.0,9738.0,5.0,7.0,1924.0,1950.0,0.0,392.0,0.0,392.0,784.0,949.0,272.0,0.0,1221.0,1.0,0.0,1.0,0.0,4.0,1.0,7.0,0.0,1965.0,1.0,392.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,3.0,2006.0
190.0,107.0,10615.0,3.0,5.0,1900.0,1970.0,0.0,440.0,0.0,538.0,978.0,1014.0,685.0,0.0,1699.0,1.0,0.0,2.0,0.0,3.0,2.0,7.0,0.0,1920.0,2.0,420.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0
20.0,89.0,12461.0,8.0,5.0,1994.0,1995.0,0.0,1456.0,0.0,168.0,1624.0,1624.0,0.0,0.0,1624.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,1994.0,3.0,757.0,0.0,114.0,192.0,0.0,0.0,0.0,0.0,7.0,2006.0
60.0,68.0,8935.0,7.0,5.0,2002.0,2002.0,95.0,0.0,0.0,831.0,831.0,831.0,829.0,0.0,1660.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,2002.0,2.0,493.0,144.0,68.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0
60.0,60.0,7500.0,7.0,5.0,1999.0,1999.0,0.0,0.0,0.0,994.0,994.0,1028.0,776.0,0.0,1804.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1999.0,2.0,442.0,140.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0
190.0,69.0,32463.0,4.0,4.0,1961.0,1975.0,149.0,1159.0,0.0,90.0,1249.0,1622.0,0.0,0.0,1622.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,1975.0,4.0,1356.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0
160.0,24.0,2645.0,8.0,5.0,1999.0,2000.0,456.0,0.0,0.0,776.0,776.0,764.0,677.0,0.0,1441.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,1999.0,2.0,492.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0
50.0,60.0,9600.0,5.0,8.0,1925.0,1994.0,0.0,0.0,0.0,702.0,702.0,842.0,630.0,0.0,1472.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1925.0,1.0,250.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,7.0,2007.0
120.0,69.0,4500.0,6.0,5.0,1999.0,1999.0,425.0,883.0,0.0,341.0,1224.0,1224.0,0.0,0.0,1224.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,1999.0,2.0,402.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0
60.0,80.0,9364.0,6.0,7.0,1969.0,1969.0,143.0,371.0,0.0,292.0,663.0,663.0,689.0,0.0,1352.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,0.0,1969.0,1.0,299.0,379.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0
60.0,51.0,8029.0,6.0,5.0,2005.0,2005.0,0.0,0.0,0.0,728.0,728.0,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,0.0,2005.0,2.0,400.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0
60.0,58.0,14054.0,7.0,5.0,2006.0,2006.0,0.0,0.0,0.0,879.0,879.0,879.0,984.0,0.0,1863.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,2006.0,3.0,660.0,100.0,17.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0
75.0,65.0,8850.0,7.0,6.0,1916.0,1950.0,0.0,0.0,0.0,815.0,815.0,815.0,875.0,0.0,1690.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,1916.0,1.0,225.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,7.0,2006.0
20.0,70.0,9100.0,7.0,5.0,2001.0,2001.0,0.0,0.0,0.0,1212.0,1212.0,1212.0,0.0,0.0,1212.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,2001.0,2.0,573.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0
20.0,75.0,11235.0,4.0,5.0,1963.0,1979.0,51.0,547.0,0.0,504.0,1051.0,1382.0,0.0,0.0,1382.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1974.0,2.0,459.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0
20.0,71.0,9353.0,4.0,5.0,1970.0,1970.0,0.0,0.0,0.0,864.0,864.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1972.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0
60.0,80.0,10400.0,7.0,5.0,1998.0,1998.0,0.0,0.0,0.0,866.0,866.0,866.0,913.0,0.0,1779.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,0.0,1998.0,2.0,546.0,198.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0
50.0,50.0,6000.0,5.0,8.0,1925.0,1997.0,0.0,0.0,0.0,884.0,884.0,884.0,464.0,0.0,1348.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1960.0,1.0,216.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,5.0,2009.0
20.0,75.0,9750.0,7.0,5.0,2000.0,2001.0,171.0,0.0,0.0,1630.0,1630.0,1630.0,0.0,0.0,1630.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,2000.0,2.0,451.0,74.0,234.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0
20.0,78.0,10140.0,5.0,6.0,1975.0,1975.0,0.0,788.0,0.0,268.0,1056.0,1074.0,0.0,0.0,1074.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1975.0,2.0,495.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0
20.0,90.0,14684.0,7.0,7.0,1990.0,1991.0,234.0,485.0,177.0,1496.0,2158.0,2196.0,0.0,0.0,2196.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1990.0,3.0,701.0,84.0,70.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0
20.0,69.0,8900.0,4.0,4.0,1966.0,1966.0,0.0,1056.0,0.0,0.0,1056.0,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1966.0,1.0,384.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0
20.0,70.0,9135.0,6.0,5.0,2003.0,2003.0,120.0,340.0,0.0,1342.0,1682.0,1700.0,0.0,0.0,1700.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2003.0,2.0,544.0,192.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0
20.0,70.0,7763.0,5.0,7.0,1962.0,1980.0,0.0,504.0,108.0,319.0,931.0,1283.0,0.0,0.0,1283.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1980.0,2.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0
20.0,85.0,10182.0,8.0,5.0,2006.0,2006.0,420.0,1220.0,0.0,440.0,1660.0,1660.0,0.0,0.0,1660.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,2006.0,2.0,500.0,322.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0
60.0,70.0,11218.0,6.0,5.0,1992.0,1992.0,0.0,0.0,0.0,1055.0,1055.0,1055.0,790.0,0.0,1845.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1992.0,2.0,462.0,635.0,104.0,0.0,0.0,0.0,0.0,400.0,5.0,2010.0
50.0,152.0,12134.0,8.0,7.0,1988.0,2005.0,0.0,427.0,0.0,132.0,559.0,1080.0,672.0,0.0,1752.0,0.0,0.0,2.0,0.0,4.0,1.0,8.0,0.0,1988.0,2.0,492.0,325.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0
30.0,50.0,9340.0,4.0,6.0,1941.0,1950.0,0.0,344.0,0.0,328.0,672.0,672.0,0.0,0.0,672.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1941.0,1.0,234.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0
80.0,69.0,10246.0,4.0,9.0,1965.0,2001.0,0.0,648.0,0.0,0.0,648.0,960.0,0.0,0.0,960.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1965.0,1.0,364.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0
85.0,69.0,10205.0,5.0,5.0,1962.0,1962.0,0.0,784.0,0.0,141.0,925.0,999.0,0.0,0.0,999.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1962.0,1.0,300.0,150.0,72.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0
20.0,99.0,7094.0,5.0,5.0,1966.0,1966.0,0.0,180.0,374.0,340.0,894.0,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1966.0,1.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0
90.0,68.0,8930.0,6.0,5.0,1978.0,1978.0,0.0,0.0,0.0,0.0,0.0,1318.0,584.0,0.0,1902.0,0.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,1978.0,2.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0
20.0,72.0,8640.0,8.0,5.0,2009.0,2009.0,72.0,936.0,0.0,364.0,1300.0,1314.0,0.0,0.0,1314.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,2009.0,2.0,552.0,135.0,112.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0
50.0,52.0,6240.0,4.0,5.0,1947.0,1950.0,0.0,0.0,0.0,0.0,0.0,672.0,240.0,0.0,912.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0
160.0,21.0,1680.0,6.0,5.0,1971.0,1971.0,236.0,0.0,0.0,672.0,672.0,672.0,546.0,0.0,1218.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,0.0,1980.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0
20.0,66.0,7800.0,5.0,5.0,1964.0,1964.0,0.0,312.0,600.0,0.0,912.0,912.0,0.0,0.0,912.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1964.0,1.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0
20.0,55.0,8250.0,5.0,5.0,1968.0,1968.0,0.0,250.0,492.0,210.0,952.0,1211.0,0.0,0.0,1211.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1968.0,1.0,322.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0
50.0,78.0,10496.0,6.0,6.0,1949.0,1950.0,320.0,196.0,0.0,844.0,1040.0,1168.0,678.0,0.0,1846.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1949.0,1.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0
20.0,89.0,10680.0,5.0,3.0,1951.0,1951.0,44.0,756.0,0.0,1380.0,2136.0,2136.0,0.0,0.0,2136.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,0.0,1951.0,2.0,528.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0
60.0,60.0,15384.0,7.0,5.0,2004.0,2005.0,0.0,724.0,0.0,64.0,788.0,788.0,702.0,0.0,1490.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,2004.0,2.0,388.0,100.0,75.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0
80.0,65.0,10482.0,6.0,8.0,1958.0,1958.0,63.0,507.0,0.0,81.0,588.0,1138.0,0.0,0.0,1138.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,0.0,1958.0,1.0,264.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0
60.0,86.0,14598.0,6.0,5.0,2007.0,2007.0,74.0,0.0,0.0,894.0,894.0,894.0,1039.0,0.0,1933.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,2007.0,3.0,668.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0
20.0,72.0,8872.0,5.0,8.0,1965.0,2008.0,300.0,595.0,0.0,317.0,912.0,912.0,0.0,0.0,912.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1992.0,2.0,576.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0
120.0,65.0,8769.0,9.0,5.0,2008.0,2008.0,766.0,1540.0,0.0,162.0,1702.0,1702.0,0.0,0.0,1702.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,2008.0,3.0,1052.0,0.0,72.0,0.0,0.0,224.0,0.0,0.0,10.0,2008.0
80.0,70.0,7910.0,5.0,5.0,1960.0,1960.0,0.0,666.0,0.0,409.0,1075.0,1507.0,0.0,0.0,1507.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,0.0,1960.0,1.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0
90.0,69.0,18890.0,5.0,5.0,1977.0,1977.0,1.0,498.0,211.0,652.0,1361.0,1361.0,1259.0,0.0,2620.0,0.0,0.0,2.0,2.0,4.0,2.0,12.0,1.0,1977.0,2.0,600.0,155.0,24.0,145.0,0.0,0.0,0.0,8300.0,8.0,2007.0
90.0,70.0,7728.0,5.0,6.0,1962.0,1962.0,120.0,803.0,0.0,303.0,1106.0,1190.0,0.0,0.0,1190.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1962.0,2.0,540.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0
90.0,70.0,9842.0,4.0,5.0,1962.0,1962.0,0.0,0.0,0.0,0.0,0.0,1224.0,0.0,0.0,1224.0,0.0,0.0,2.0,0.0,2.0,2.0,6.0,0.0,1962.0,2.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0
20.0,69.0,12160.0,5.0,5.0,1959.0,1959.0,180.0,1000.0,0.0,188.0,1188.0,1188.0,0.0,0.0,1188.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1959.0,2.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0
70.0,55.0,8525.0,5.0,6.0,1911.0,1950.0,0.0,0.0,0.0,940.0,940.0,1024.0,940.0,0.0,1964.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,0.0,1980.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0
70.0,96.0,13132.0,5.0,5.0,1914.0,1950.0,0.0,0.0,0.0,747.0,747.0,892.0,892.0,0.0,1784.0,0.0,0.0,1.0,1.0,4.0,1.0,9.0,0.0,1914.0,1.0,180.0,203.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0
160.0,36.0,2628.0,7.0,5.0,2003.0,2003.0,106.0,0.0,0.0,764.0,764.0,764.0,862.0,0.0,1626.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,0.0,2003.0,2.0,474.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0
60.0,41.0,12393.0,7.0,5.0,2004.0,2005.0,0.0,0.0,0.0,847.0,847.0,847.0,1101.0,0.0,1948.0,0.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,2004.0,2.0,434.0,100.0,48.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0
20.0,63.0,13072.0,6.0,5.0,2005.0,2005.0,0.0,0.0,0.0,1141.0,1141.0,1141.0,0.0,0.0,1141.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,2005.0,2.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0
20.0,64.0,9037.0,8.0,5.0,2006.0,2006.0,32.0,428.0,0.0,1048.0,1476.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2006.0,2.0,472.0,120.0,33.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0
60.0,65.0,8158.0,7.0,5.0,2003.0,2003.0,252.0,550.0,0.0,334.0,884.0,884.0,884.0,0.0,1768.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,0.0,2003.0,2.0,543.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0
20.0,83.0,9849.0,7.0,6.0,2007.0,2007.0,0.0,0.0,0.0,1689.0,1689.0,1689.0,0.0,0.0,1689.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2007.0,3.0,954.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0
85.0,85.0,10625.0,7.0,6.0,1974.0,1974.0,81.0,885.0,168.0,0.0,1053.0,1173.0,0.0,0.0,1173.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,2.0,1974.0,2.0,528.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0
20.0,107.0,13891.0,10.0,5.0,2006.0,2006.0,0.0,1386.0,0.0,690.0,2076.0,2076.0,0.0,0.0,2076.0,1.0,0.0,2.0,1.0,2.0,1.0,7.0,1.0,2006.0,3.0,850.0,216.0,229.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0
